time_sec,rpm,delay_us,delay_degrees,advance_degrees,dwell_us,trigger_pulse_width_us,is_previous_lobe,safe_advance,perf_advance
30.316,3371,1587.0,32.10,14.90,1332.9,500.0,True,15.00,20.00
30.325,3371,1587.0,32.10,14.90,1327.8,500.0,True,15.00,20.00
30.334,3371,1587.0,32.10,14.90,1203.5,500.0,True,15.00,20.00
30.343,3371,1953.6,39.51,7.49,1571.2,500.0,True,15.00,20.00
30.352,3371,1587.2,32.10,14.90,1328.6,500.0,True,15.00,20.00
30.361,3371,1587.1,32.10,14.90,1323.4,500.0,True,15.00,20.00
30.370,3371,1587.0,32.10,14.90,1199.0,500.0,True,15.00,20.00
30.379,3371,1587.0,32.10,14.90,1322.9,500.0,True,15.00,20.00
30.387,3371,1587.0,32.10,14.90,1331.9,500.0,True,15.00,20.00
30.396,3371,1587.0,32.10,14.90,1326.9,500.0,True,15.00,20.00
30.405,3371,1587.0,32.10,14.90,1208.6,500.0,True,15.00,20.00
30.414,3371,1587.0,32.10,14.90,1326.5,500.0,True,15.00,20.00
30.423,3371,1587.0,32.10,14.90,1321.1,500.0,True,15.00,20.00
30.432,3371,1587.0,32.10,14.90,1217.2,500.0,True,15.00,20.00
30.441,3371,1960.0,39.64,7.36,1580.5,500.0,True,15.00,20.00
30.450,3371,1587.6,32.11,14.89,1322.6,500.0,True,15.00,20.00
30.459,3371,1587.1,32.10,14.90,1336.9,500.0,True,15.00,20.00
30.468,3371,1587.2,32.10,14.90,1212.5,500.0,True,15.00,20.00
30.477,3371,1587.4,32.11,14.89,1330.9,500.0,True,15.00,20.00
30.485,3371,1587.0,32.10,14.90,1331.6,500.0,True,15.00,20.00
30.494,3371,1587.1,32.10,14.90,1326.8,500.0,True,15.00,20.00
30.503,3371,1587.5,32.11,14.89,1217.4,500.0,True,15.00,20.00
30.512,3371,1587.1,32.10,14.90,1320.3,500.0,True,15.00,20.00
30.521,3371,1587.0,32.10,14.90,1334.9,500.0,True,15.00,20.00
30.530,3371,1587.0,32.10,14.90,1210.8,500.0,True,15.00,20.00
30.539,3371,1960.2,39.64,7.36,1574.5,500.0,True,15.00,20.00
30.548,3371,1587.5,32.11,14.89,1336.9,500.0,True,15.00,20.00
30.557,3371,1587.0,32.10,14.90,1331.0,500.0,True,15.00,20.00
30.566,3371,1587.0,32.10,14.90,1206.1,500.0,True,15.00,20.00
30.574,3371,1587.1,32.10,14.90,1330.4,500.0,True,15.00,20.00
30.583,3371,1587.2,32.10,14.90,1325.6,500.0,True,15.00,20.00
30.592,3371,1587.0,32.10,14.90,1334.6,500.0,True,15.00,20.00
30.601,3371,1587.0,32.10,14.90,1208.2,500.0,True,15.00,20.00
30.610,3371,1587.0,32.10,14.90,1332.3,500.0,True,15.00,20.00
30.619,3371,1587.1,32.10,14.90,1327.6,500.0,True,15.00,20.00
30.628,3371,1587.0,32.10,14.90,1203.3,500.0,True,15.00,20.00
30.637,3371,1953.6,39.51,7.49,1580.5,500.0,True,15.00,20.00
30.646,3371,1587.0,32.10,14.90,1328.6,500.0,True,15.00,20.00
30.654,3371,1587.7,32.11,14.89,1324.4,500.0,True,15.00,20.00
30.663,3371,1587.0,32.10,14.90,1204.6,500.0,True,15.00,20.00
30.672,3371,1587.0,32.10,14.90,1322.8,500.0,True,15.00,20.00
30.681,3371,1587.1,32.10,14.90,1317.7,500.0,True,15.00,20.00
30.690,3371,1587.0,32.10,14.90,1333.1,500.0,True,15.00,20.00
30.699,3371,1587.1,32.10,14.90,1209.0,500.0,True,15.00,20.00
30.708,3371,1587.0,32.10,14.90,1327.1,500.0,True,15.00,20.00
30.717,3371,1587.0,32.10,14.90,1328.2,500.0,True,15.00,20.00
30.726,3371,1587.0,32.10,14.90,1323.0,500.0,True,15.00,20.00
30.735,3371,1587.1,32.10,14.90,1213.3,500.0,True,15.00,20.00
30.744,3371,1587.4,32.11,14.89,1317.4,500.0,True,15.00,20.00
30.752,3371,1587.0,32.10,14.90,1332.5,500.0,True,15.00,20.00
30.761,3371,1587.0,32.10,14.90,1208.4,500.0,True,15.00,20.00
30.770,3371,1587.0,32.10,14.90,1326.2,500.0,True,15.00,20.00
30.779,3371,1587.5,32.11,14.89,1327.8,500.0,True,15.00,20.00
30.788,3371,1587.0,32.10,14.90,1336.8,500.0,True,15.00,20.00
30.797,3371,1587.0,32.10,14.90,1210.4,500.0,True,15.00,20.00
30.806,3371,1587.3,32.10,14.90,1334.9,500.0,True,15.00,20.00
30.815,3371,1587.0,32.10,14.90,1329.4,500.0,True,15.00,20.00
30.824,3371,1588.0,32.12,14.88,1326.2,500.0,True,15.00,20.00
30.832,3371,1587.6,32.11,14.89,1202.3,500.0,True,15.00,20.00
30.841,3371,1587.0,32.10,14.90,1325.8,500.0,True,15.00,20.00
30.850,3371,1587.0,32.10,14.90,1335.0,500.0,True,15.00,20.00
30.859,3371,1587.1,32.10,14.90,1208.8,500.0,True,15.00,20.00
30.868,3371,1587.0,32.10,14.90,1332.8,500.0,True,15.00,20.00
30.877,3371,1587.7,32.11,14.89,1328.6,500.0,True,15.00,20.00
30.886,3371,1587.0,32.10,14.90,1323.0,500.0,True,15.00,20.00
30.895,3371,1587.1,32.10,14.90,1204.6,500.0,True,15.00,20.00
30.904,3371,1587.0,32.10,14.90,1322.7,500.0,True,15.00,20.00
30.913,3371,1587.0,32.10,14.90,1317.8,500.0,True,15.00,20.00
30.922,3371,1587.0,32.10,14.90,1333.3,500.0,True,15.00,20.00
30.930,3371,1587.1,32.10,14.90,1209.2,500.0,True,15.00,20.00
30.939,3371,1587.1,32.10,14.90,1327.1,500.0,True,15.00,20.00
30.948,3371,1587.1,32.10,14.90,1328.2,500.0,True,15.00,20.00
30.957,3371,1587.0,32.10,14.90,1204.0,500.0,True,15.00,20.00
30.966,3371,1587.0,32.10,14.90,1336.5,500.0,True,15.00,20.00
30.975,3371,1587.0,32.10,14.90,1329.4,500.0,True,15.00,20.00
30.984,3371,1587.0,32.10,14.90,1330.2,500.0,True,15.00,20.00
30.993,3371,1587.0,32.10,14.90,1206.1,500.0,True,15.00,20.00
31.002,3371,1587.2,32.10,14.90,1324.4,500.0,True,15.00,20.00
31.011,3371,1587.0,32.10,14.90,1325.3,500.0,True,15.00,20.00
31.019,3371,1587.1,32.10,14.90,1334.6,500.0,True,15.00,20.00
31.028,3371,1587.0,32.10,14.90,1208.1,500.0,True,15.00,20.00
31.037,3371,1587.1,32.10,14.90,1332.4,500.0,True,15.00,20.00
31.046,3371,1587.0,32.10,14.90,1327.4,500.0,True,15.00,20.00
31.055,3371,1587.1,32.10,14.90,1203.3,500.0,True,15.00,20.00
31.064,3371,1953.7,39.51,7.49,1571.2,500.0,True,15.00,20.00
31.073,3371,1587.1,32.10,14.90,1328.6,500.0,True,15.00,20.00
31.082,3371,1587.5,32.11,14.89,1324.1,500.0,True,15.00,20.00
31.091,3371,1587.0,32.10,14.90,1199.5,500.0,True,15.00,20.00
31.099,3371,1587.5,32.11,14.89,1324.1,500.0,True,15.00,20.00
31.108,3371,1587.1,32.10,14.90,1332.9,500.0,True,15.00,20.00
31.117,3371,1587.6,32.11,14.89,1328.6,500.0,True,15.00,20.00
31.126,3371,1587.1,32.10,14.90,1209.9,500.0,True,15.00,20.00
31.135,3371,1587.6,32.11,14.89,1328.6,500.0,True,15.00,20.00
31.144,3371,1587.0,32.10,14.90,1323.1,500.0,True,15.00,20.00
31.153,3371,1587.0,32.10,14.90,1204.6,500.0,True,15.00,20.00
31.162,3371,1958.0,39.60,7.40,1580.5,500.0,True,15.00,20.00
31.171,3371,1587.2,32.10,14.90,1324.4,500.0,True,15.00,20.00
31.180,3371,1587.0,32.10,14.90,1325.3,500.0,True,15.00,20.00
31.189,3371,1587.1,32.10,14.90,1215.7,500.0,True,15.00,20.00
31.197,3371,1587.0,32.10,14.90,1333.4,500.0,True,15.00,20.00
31.206,3371,1587.1,32.10,14.90,1332.4,500.0,True,15.00,20.00
31.215,3371,1587.0,32.10,14.90,1327.4,500.0,True,15.00,20.00
31.224,3371,1587.1,32.10,14.90,1217.7,500.0,True,15.00,20.00
31.233,3371,1587.1,32.10,14.90,1321.1,500.0,True,15.00,20.00
31.242,3371,1587.3,32.10,14.90,1336.9,500.0,True,15.00,20.00
31.251,3371,1587.1,32.10,14.90,1212.5,500.0,True,15.00,20.00
31.260,3371,1958.6,39.61,7.39,1574.5,500.0,True,15.00,20.00
31.269,3371,1587.1,32.10,14.90,1323.7,500.0,True,15.00,20.00
31.277,3371,1587.1,32.10,14.90,1332.9,500.0,True,15.00,20.00
31.286,3371,1587.1,32.10,14.90,1208.8,500.0,True,15.00,20.00
31.295,3371,1587.0,32.10,14.90,1332.8,500.0,True,15.00,20.00
31.304,3371,1587.6,32.11,14.89,1328.6,500.0,True,15.00,20.00
31.313,3371,1587.0,32.10,14.90,1323.1,500.0,True,15.00,20.00
31.322,3371,1587.0,32.10,14.90,1198.6,500.0,True,15.00,20.00
31.331,3371,1587.0,32.10,14.90,1322.8,500.0,True,15.00,20.00
31.340,3371,1587.0,32.10,14.90,1332.2,500.0,True,15.00,20.00
31.349,3371,1587.0,32.10,14.90,1208.1,500.0,True,15.00,20.00
31.358,3371,1948.5,39.41,7.59,1580.5,500.0,True,15.00,20.00
31.366,3371,1587.0,32.10,14.90,1333.4,500.0,True,15.00,20.00
31.375,3371,1587.1,32.10,14.90,1326.4,500.0,True,15.00,20.00
31.384,3371,1587.2,32.10,14.90,1208.3,500.0,True,15.00,20.00
31.393,3371,1587.1,32.10,14.90,1326.4,500.0,True,15.00,20.00
31.402,3371,1587.1,32.10,14.90,1321.4,500.0,True,15.00,20.00
31.411,3371,1587.3,32.10,14.90,1336.9,500.0,True,15.00,20.00
31.420,3371,1587.1,32.10,14.90,1212.5,500.0,True,15.00,20.00
31.429,3371,1587.3,32.10,14.90,1330.9,500.0,True,15.00,20.00
31.438,3371,1587.0,32.10,14.90,1331.7,500.0,True,15.00,20.00
31.447,3371,1587.0,32.10,14.90,1326.5,500.0,True,15.00,20.00
31.456,3371,1587.2,32.10,14.90,1216.9,500.0,True,15.00,20.00
31.464,3371,1587.1,32.10,14.90,1320.6,500.0,True,15.00,20.00
31.473,3371,1587.2,32.10,14.90,1336.2,500.0,True,15.00,20.00
31.482,3371,1587.4,32.10,14.90,1212.2,500.0,True,15.00,20.00
31.491,3371,1587.1,32.10,14.90,1329.8,500.0,True,15.00,20.00
31.500,3371,1587.1,32.10,14.90,1330.9,500.0,True,15.00,20.00
31.509,3371,1587.1,32.10,14.90,1326.0,500.0,True,15.00,20.00
31.518,3371,1587.5,32.11,14.89,1202.3,500.0,True,15.00,20.00
31.527,3371,1587.0,32.10,14.90,1325.9,500.0,True,15.00,20.00
31.536,3371,1587.0,32.10,14.90,1335.1,500.0,True,15.00,20.00
31.544,3371,1587.6,32.11,14.89,1328.6,500.0,True,15.00,20.00
31.553,3371,1587.1,32.10,14.90,1203.9,500.0,True,15.00,20.00
31.562,3371,1587.6,32.11,14.89,1328.6,500.0,True,15.00,20.00
31.571,3371,1587.1,32.10,14.90,1323.2,500.0,True,15.00,20.00
31.580,3371,1587.1,32.10,14.90,1198.8,500.0,True,15.00,20.00
31.589,3371,1587.0,32.10,14.90,1322.8,500.0,True,15.00,20.00
31.598,3371,1587.0,32.10,14.90,1332.3,500.0,True,15.00,20.00
31.607,3371,1587.1,32.10,14.90,1327.6,500.0,True,15.00,20.00
31.616,3371,1587.0,32.10,14.90,1209.3,500.0,True,15.00,20.00
31.625,3371,1587.0,32.10,14.90,1327.1,500.0,True,15.00,20.00
31.634,3371,1587.1,32.10,14.90,1322.3,500.0,True,15.00,20.00
31.642,3371,1587.1,32.10,14.90,1323.4,500.0,True,15.00,20.00
31.651,3371,1587.1,32.10,14.90,1213.7,500.0,True,15.00,20.00
31.660,3371,1587.4,32.10,14.90,1317.4,500.0,True,15.00,20.00
31.669,3371,1587.0,32.10,14.90,1332.6,500.0,True,15.00,20.00
31.678,3371,1587.0,32.10,14.90,1208.4,500.0,True,15.00,20.00
31.687,3371,1587.0,32.10,14.90,1326.6,500.0,True,15.00,20.00
31.696,3371,1587.1,32.10,14.90,1321.8,500.0,True,15.00,20.00
31.705,3371,1591.8,32.19,14.81,1341.6,500.0,True,15.00,20.00
31.714,3371,1587.1,32.10,14.90,1210.6,500.0,True,15.00,20.00
31.723,3371,1587.2,32.10,14.90,1328.8,500.0,True,15.00,20.00
31.731,3371,1587.4,32.10,14.90,1330.1,500.0,True,15.00,20.00
31.740,3371,1587.0,32.10,14.90,1324.9,500.0,True,15.00,20.00
31.749,3371,1587.1,32.10,14.90,1200.5,500.0,True,15.00,20.00
31.758,3371,1587.0,32.10,14.90,1324.6,500.0,True,15.00,20.00
31.767,3371,1587.0,32.10,14.90,1334.1,500.0,True,15.00,20.00
31.776,3371,1587.0,32.10,14.90,1207.7,500.0,True,15.00,20.00
31.785,3371,1948.9,39.42,7.58,1571.2,500.0,True,15.00,20.00
31.794,3371,1587.1,32.10,14.90,1333.0,500.0,True,15.00,20.00
31.803,3371,1587.0,32.10,14.90,1325.8,500.0,True,15.00,20.00
31.811,3371,1587.6,32.11,14.89,1202.3,500.0,True,15.00,20.00
31.820,3371,1587.0,32.10,14.90,1325.8,500.0,True,15.00,20.00
31.829,3371,1587.0,32.10,14.90,1335.3,500.0,True,15.00,20.00
31.838,3371,1587.7,32.11,14.89,1328.6,500.0,True,15.00,20.00
31.847,3371,1587.2,32.10,14.90,1209.9,500.0,True,15.00,20.00
31.856,3371,1587.7,32.11,14.89,1328.6,500.0,True,15.00,20.00
31.865,3371,1587.0,32.10,14.90,1323.0,500.0,True,15.00,20.00
31.874,3371,1587.1,32.10,14.90,1204.6,500.0,True,15.00,20.00
31.883,3371,1958.1,39.60,7.40,1580.5,500.0,True,15.00,20.00
31.892,3371,1587.0,32.10,14.90,1324.1,500.0,True,15.00,20.00
31.901,3371,1587.0,32.10,14.90,1325.2,500.0,True,15.00,20.00
31.909,3371,1587.0,32.10,14.90,1215.5,500.0,True,15.00,20.00
31.918,3371,1587.1,32.10,14.90,1333.4,500.0,True,15.00,20.00
31.927,3371,1587.0,32.10,14.90,1332.2,500.0,True,15.00,20.00
31.936,3371,1587.0,32.10,14.90,1327.3,500.0,True,15.00,20.00
31.945,3371,1587.0,32.10,14.90,1217.6,500.0,True,15.00,20.00
31.954,3371,1587.5,32.11,14.89,1321.8,500.0,True,15.00,20.00
31.963,3371,1587.4,32.10,14.90,1336.9,500.0,True,15.00,20.00
31.972,3371,1587.1,32.10,14.90,1212.5,500.0,True,15.00,20.00
31.981,3371,1958.6,39.61,7.39,1574.5,500.0,True,15.00,20.00
31.989,3371,1587.1,32.10,14.90,1323.7,500.0,True,15.00,20.00
31.998,3371,1587.0,32.10,14.90,1333.1,500.0,True,15.00,20.00
32.007,3371,1587.1,32.10,14.90,1206.4,500.0,True,15.00,20.00
32.016,3371,1587.0,32.10,14.90,1330.5,500.0,True,15.00,20.00
32.025,3371,1587.0,32.10,14.90,1325.6,500.0,True,15.00,20.00
32.034,3371,1587.0,32.10,14.90,1335.1,500.0,True,15.00,20.00
32.043,3371,1587.0,32.10,14.90,1208.4,500.0,True,15.00,20.00
32.052,3371,1587.0,32.10,14.90,1332.6,500.0,True,15.00,20.00
32.061,3371,1587.1,32.10,14.90,1327.8,500.0,True,15.00,20.00
32.070,3371,1587.0,32.10,14.90,1203.6,500.0,True,15.00,20.00
32.078,3371,1953.1,39.50,7.50,1580.5,500.0,True,15.00,20.00
32.087,3371,1587.0,32.10,14.90,1328.8,500.0,True,15.00,20.00
32.096,3371,1587.2,32.10,14.90,1324.1,500.0,True,15.00,20.00
32.105,3371,1587.0,32.10,14.90,1205.8,500.0,True,15.00,20.00
32.114,3371,1587.2,32.10,14.90,1324.1,500.0,True,15.00,20.00
32.123,3371,1587.0,32.10,14.90,1319.1,500.0,True,15.00,20.00
32.132,3371,1587.3,32.10,14.90,1334.6,500.0,True,15.00,20.00
32.141,3371,1587.1,32.10,14.90,1210.2,500.0,True,15.00,20.00
32.150,3371,1587.3,32.10,14.90,1328.6,500.0,True,15.00,20.00
32.159,3371,1587.1,32.10,14.90,1329.4,500.0,True,15.00,20.00
32.167,3371,1587.0,32.10,14.90,1324.5,500.0,True,15.00,20.00
32.176,3371,1587.1,32.10,14.90,1214.5,500.0,True,15.00,20.00
32.185,3571,1498.0,32.10,14.90,1239.2,500.0,True,15.00,20.00
32.193,3571,1498.1,32.10,14.90,1241.9,500.0,True,15.00,20.00
32.202,3571,1498.0,32.10,14.90,1119.7,500.0,True,15.00,20.00
32.210,3571,1875.0,40.18,6.82,1498.2,500.0,True,15.00,20.00
32.218,3571,1498.0,32.10,14.90,1234.8,500.0,True,15.00,20.00
32.227,3571,1498.0,32.10,14.90,1236.3,500.0,True,15.00,20.00
32.235,3571,1498.0,32.10,14.90,1120.2,500.0,True,15.00,20.00
32.244,3571,1881.1,40.31,6.69,1495.0,500.0,True,15.00,20.00
32.252,3571,1498.3,32.11,14.89,1230.6,500.0,True,15.00,20.00
32.260,3571,1498.0,32.10,14.90,1234.8,500.0,True,15.00,20.00
32.269,3571,1498.1,32.10,14.90,1118.6,500.0,True,15.00,20.00
32.277,3571,1498.0,32.10,14.90,1246.6,500.0,True,15.00,20.00
32.286,3571,1498.0,32.10,14.90,1234.6,500.0,True,15.00,20.00
32.294,3571,1498.4,32.11,14.89,1233.8,500.0,True,15.00,20.00
32.302,3571,1498.0,32.10,14.90,1116.7,500.0,True,15.00,20.00
32.311,3571,1498.1,32.10,14.90,1244.9,500.0,True,15.00,20.00
32.319,3571,1498.0,32.10,14.90,1247.2,500.0,True,15.00,20.00
32.328,3571,1498.0,32.10,14.90,1229.2,500.0,True,15.00,20.00
32.336,3571,1498.0,32.10,14.90,1115.2,500.0,True,15.00,20.00
32.344,3571,1498.1,32.10,14.90,1243.1,500.0,True,15.00,20.00
32.353,3571,1498.0,32.10,14.90,1245.4,500.0,True,15.00,20.00
32.361,3571,1498.5,32.11,14.89,1249.1,500.0,True,15.00,20.00
32.370,3571,1498.4,32.11,14.89,1111.6,500.0,True,15.00,20.00
32.378,3571,1498.0,32.10,14.90,1239.2,500.0,True,15.00,20.00
32.386,3571,1498.6,32.11,14.89,1242.7,500.0,True,15.00,20.00
32.395,3571,1498.1,32.10,14.90,1245.0,500.0,True,15.00,20.00
32.403,3571,1498.0,32.10,14.90,1127.5,500.0,True,15.00,20.00
32.412,3571,1498.0,32.10,14.90,1235.1,500.0,True,15.00,20.00
32.420,3571,1498.5,32.11,14.89,1238.8,500.0,True,15.00,20.00
32.428,3571,1498.1,32.10,14.90,1240.9,500.0,True,15.00,20.00
32.437,3571,1498.3,32.11,14.89,1123.7,500.0,True,15.00,20.00
32.445,3571,1498.1,32.10,14.90,1237.1,500.0,True,15.00,20.00
32.454,3571,1498.1,32.10,14.90,1235.9,500.0,True,15.00,20.00
32.462,3571,1500.1,32.14,14.86,1241.0,500.0,True,15.00,20.00
32.470,3571,1498.5,32.11,14.89,1122.1,500.0,True,15.00,20.00
32.479,3571,1498.0,32.10,14.90,1235.2,500.0,True,15.00,20.00
32.487,3571,1498.0,32.10,14.90,1236.6,500.0,True,15.00,20.00
32.496,3571,1498.6,32.11,14.89,1236.6,500.0,True,15.00,20.00
32.504,3571,1498.1,32.10,14.90,1119.1,500.0,True,15.00,20.00
32.512,3571,1498.5,32.11,14.89,1247.2,500.0,True,15.00,20.00
32.521,3571,1498.0,32.10,14.90,1234.8,500.0,True,15.00,20.00
32.529,3571,1498.0,32.10,14.90,1118.5,500.0,True,15.00,20.00
32.538,3571,1882.8,40.35,6.65,1498.2,500.0,True,15.00,20.00
32.546,3571,1498.0,32.10,14.90,1242.4,500.0,True,15.00,20.00
32.554,3571,1498.4,32.11,14.89,1245.2,500.0,True,15.00,20.00
32.563,3571,1498.0,32.10,14.90,1128.2,500.0,True,15.00,20.00
32.571,3571,1854.0,39.73,7.27,1479.2,500.0,True,15.00,20.00
32.580,3571,1498.0,32.10,14.90,1242.4,500.0,True,15.00,20.00
32.588,3571,1498.0,32.10,14.90,1244.9,500.0,True,15.00,20.00
32.596,3571,1498.0,32.10,14.90,1128.6,500.0,True,15.00,20.00
32.605,3571,1498.0,32.10,14.90,1241.9,500.0,True,15.00,20.00
32.613,3571,1498.0,32.10,14.90,1244.4,500.0,True,15.00,20.00
32.622,3571,1498.0,32.10,14.90,1240.8,500.0,True,15.00,20.00
32.630,3571,1498.0,32.10,14.90,1124.6,500.0,True,15.00,20.00
32.638,3571,1498.2,32.10,14.90,1238.4,500.0,True,15.00,20.00
32.647,3571,1498.1,32.10,14.90,1240.4,500.0,True,15.00,20.00
32.655,3571,1498.2,32.10,14.90,1242.9,500.0,True,15.00,20.00
32.664,3571,1498.0,32.10,14.90,1120.5,500.0,True,15.00,20.00
32.672,3571,1498.0,32.10,14.90,1248.5,500.0,True,15.00,20.00
32.680,3571,1498.0,32.10,14.90,1236.6,500.0,True,15.00,20.00
32.689,3571,1498.1,32.10,14.90,1238.8,500.0,True,15.00,20.00
32.697,3571,1498.0,32.10,14.90,1116.4,500.0,True,15.00,20.00
32.706,3571,1498.5,32.11,14.89,1231.3,500.0,True,15.00,20.00
32.714,3571,1498.5,32.11,14.89,1236.4,500.0,True,15.00,20.00
32.722,3571,1498.0,32.10,14.90,1238.3,500.0,True,15.00,20.00
32.731,3571,1498.1,32.10,14.90,1120.7,500.0,True,15.00,20.00
32.739,3571,1498.1,32.10,14.90,1248.7,500.0,True,15.00,20.00
32.748,3571,1498.1,32.10,14.90,1230.8,500.0,True,15.00,20.00
32.756,3571,1498.0,32.10,14.90,1235.4,500.0,True,15.00,20.00
32.764,3571,1498.1,32.10,14.90,1119.2,500.0,True,15.00,20.00
32.773,3571,1498.4,32.11,14.89,1247.2,500.0,True,15.00,20.00
32.781,3571,1498.0,32.10,14.90,1234.9,500.0,True,15.00,20.00
32.790,3571,1498.2,32.10,14.90,1233.8,500.0,True,15.00,20.00
32.798,3571,1498.5,32.11,14.89,1118.9,500.0,True,15.00,20.00
32.806,3571,1498.0,32.10,14.90,1246.4,500.0,True,15.00,20.00
32.815,3571,1498.0,32.10,14.90,1247.4,500.0,True,15.00,20.00
32.823,3571,1498.0,32.10,14.90,1235.5,500.0,True,15.00,20.00
32.832,3571,1498.6,32.11,14.89,1116.1,500.0,True,15.00,20.00
32.840,3571,1498.5,32.11,14.89,1244.8,500.0,True,15.00,20.00
32.848,3571,1498.0,32.10,14.90,1247.1,500.0,True,15.00,20.00
32.857,3571,1498.6,32.11,14.89,1131.1,500.0,True,15.00,20.00
32.865,3571,1871.9,40.11,6.89,1498.2,500.0,True,15.00,20.00
32.874,3571,1498.0,32.10,14.90,1238.9,500.0,True,15.00,20.00
32.882,3571,1498.6,32.11,14.89,1242.7,500.0,True,15.00,20.00
32.890,3571,1498.0,32.10,14.90,1125.1,500.0,True,15.00,20.00
32.899,3571,1857.5,39.80,7.20,1485.2,500.0,True,15.00,20.00
32.907,3571,1498.0,32.10,14.90,1238.9,500.0,True,15.00,20.00
32.916,3571,1498.0,32.10,14.90,1241.4,500.0,True,15.00,20.00
32.924,3571,1498.2,32.10,14.90,1125.3,500.0,True,15.00,20.00
32.932,3571,1498.0,32.10,14.90,1238.8,500.0,True,15.00,20.00
32.941,3571,1498.0,32.10,14.90,1240.9,500.0,True,15.00,20.00
32.949,3571,1498.1,32.10,14.90,1237.4,500.0,True,15.00,20.00
32.958,3571,1498.0,32.10,14.90,1121.1,500.0,True,15.00,20.00
32.966,3571,1498.0,32.10,14.90,1234.7,500.0,True,15.00,20.00
32.974,3571,1498.1,32.10,14.90,1237.2,500.0,True,15.00,20.00
32.983,3571,1498.5,32.11,14.89,1239.8,500.0,True,15.00,20.00
32.991,3571,1498.1,32.10,14.90,1117.1,500.0,True,15.00,20.00
33.000,3571,1500.1,32.14,14.86,1247.8,500.0,True,15.00,20.00
33.008,3571,1498.0,32.10,14.90,1248.6,500.0,True,15.00,20.00
33.016,3571,1498.5,32.11,14.89,1236.6,500.0,True,15.00,20.00
33.025,3571,1498.0,32.10,14.90,1118.0,500.0,True,15.00,20.00
33.033,3571,1498.0,32.10,14.90,1239.2,500.0,True,15.00,20.00
33.042,3571,1498.0,32.10,14.90,1240.9,500.0,True,15.00,20.00
33.050,3571,1498.1,32.10,14.90,1242.7,500.0,True,15.00,20.00
33.058,3571,1498.4,32.11,14.89,1126.0,500.0,True,15.00,20.00
33.067,3571,1498.1,32.10,14.90,1238.6,500.0,True,15.00,20.00
33.075,3571,1498.1,32.10,14.90,1236.2,500.0,True,15.00,20.00
33.084,3571,1498.3,32.11,14.89,1238.1,500.0,True,15.00,20.00
33.092,3571,1498.0,32.10,14.90,1120.8,500.0,True,15.00,20.00
33.100,3571,1498.1,32.10,14.90,1233.8,500.0,True,15.00,20.00
33.109,3571,1498.6,32.11,14.89,1236.8,500.0,True,15.00,20.00
33.117,3571,1498.1,32.10,14.90,1234.2,500.0,True,15.00,20.00
33.126,3571,1498.1,32.10,14.90,1116.1,500.0,True,15.00,20.00
33.134,3571,1498.0,32.10,14.90,1243.3,500.0,True,15.00,20.00
33.142,3571,1498.2,32.10,14.90,1245.1,500.0,True,15.00,20.00
33.151,3571,1498.1,32.10,14.90,1246.8,500.0,True,15.00,20.00
33.159,3571,1498.4,32.11,14.89,1123.7,500.0,True,15.00,20.00
33.168,3571,1498.0,32.10,14.90,1236.2,500.0,True,15.00,20.00
33.176,3571,1498.2,32.11,14.89,1238.1,500.0,True,15.00,20.00
33.184,3571,1498.0,32.10,14.90,1120.9,500.0,True,15.00,20.00
33.193,3571,1881.2,40.31,6.69,1498.2,500.0,True,15.00,20.00
33.201,3571,1498.1,32.10,14.90,1228.6,500.0,True,15.00,20.00
33.210,3571,1498.3,32.11,14.89,1247.2,500.0,True,15.00,20.00
33.218,3571,1498.6,32.11,14.89,1116.1,500.0,True,15.00,20.00
33.226,3571,1853.1,39.71,7.29,1485.2,500.0,True,15.00,20.00
33.235,3571,1498.1,32.10,14.90,1234.2,500.0,True,15.00,20.00
33.243,3571,1498.0,32.10,14.90,1231.8,500.0,True,15.00,20.00
33.252,3571,1498.0,32.10,14.90,1117.1,500.0,True,15.00,20.00
33.260,3571,1498.6,32.11,14.89,1244.9,500.0,True,15.00,20.00
33.268,3571,1498.1,32.10,14.90,1246.1,500.0,True,15.00,20.00
33.277,3571,1498.2,32.10,14.90,1247.9,500.0,True,15.00,20.00
33.285,3571,1498.1,32.10,14.90,1110.1,500.0,True,15.00,20.00
33.294,3571,1498.2,32.10,14.90,1237.4,500.0,True,15.00,20.00
33.302,3571,1498.0,32.10,14.90,1238.9,500.0,True,15.00,20.00
33.310,3571,1498.6,32.11,14.89,1241.9,500.0,True,15.00,20.00
33.319,3571,1498.1,32.10,14.90,1117.7,500.0,True,15.00,20.00
33.327,3571,1498.4,32.11,14.89,1230.6,500.0,True,15.00,20.00
33.336,3571,1498.0,32.10,14.90,1234.1,500.0,True,15.00,20.00
33.344,3571,1498.1,32.10,14.90,1235.9,500.0,True,15.00,20.00
33.352,3571,1498.0,32.10,14.90,1118.8,500.0,True,15.00,20.00
33.361,3571,1498.4,32.11,14.89,1246.4,500.0,True,15.00,20.00
33.369,3571,1498.5,32.11,14.89,1242.7,500.0,True,15.00,20.00
33.378,3571,1498.0,32.10,14.90,1244.2,500.0,True,15.00,20.00
33.386,3571,1498.1,32.10,14.90,1126.2,500.0,True,15.00,20.00
33.394,3571,1498.1,32.10,14.90,1239.1,500.0,True,15.00,20.00
33.403,3571,1498.5,32.11,14.89,1235.9,500.0,True,15.00,20.00
33.411,3571,1498.0,32.10,14.90,1237.2,500.0,True,15.00,20.00
